Calibration Curve UV	
10.28167	6.842
10.28333	6.842
10.28500	6.841
10.28667	6.840
10.28833	6.839
10.29000	6.839
10.29167	6.838
10.29333	6.837
10.29500	6.836
10.29667	6.836
10.29833	6.835
10.30000	6.834
10.30167	6.833
10.30333	6.833
10.30500	6.832
10.30667	6.831
10.30833	6.830
10.31000	6.830
10.31167	6.829
10.31333	6.828
10.31500	6.827
10.31667	6.827
10.31833	6.826
10.32000	6.825
10.32167	6.824
10.32333	6.824
10.32500	6.823
10.32667	6.822
10.32833	6.821
10.33000	6.821
10.33167	6.820
10.33333	6.819
10.33500	6.818
10.33667	6.818
10.33833	6.817
10.34000	6.816
10.34167	6.815
10.34333	6.815
10.34500	6.814
10.34667	6.813
10.34833	6.813
10.35000	6.812
10.35167	6.811
10.35333	6.810
10.35500	6.810
10.35667	6.809
10.35833	6.808
10.36000	6.807
10.36167	6.807
10.36333	6.806
10.36500	6.805
10.36667	6.804
10.36833	6.804
10.37000	6.803
10.37167	6.802
10.37333	6.801
10.37500	6.801
10.37667	6.800
10.37833	6.799
10.38000	6.798
10.38167	6.798
10.38333	6.797
10.38500	6.796
10.38667	6.795
10.38833	6.795
10.39000	6.794
10.39167	6.793
10.39333	6.792
10.39500	6.792
10.39667	6.791
10.39833	6.790
10.40000	6.789
10.40167	6.789
10.40333	6.788
10.40500	6.787
10.40667	6.786
10.40833	6.786
10.41000	6.785
10.41167	6.784
10.41333	6.783
10.41500	6.783
10.41667	6.782
10.41833	6.781
10.42000	6.780
10.42167	6.780
10.42333	6.779
10.42500	6.778
10.42667	6.777
10.42833	6.777
10.43000	6.776
10.43167	6.775
10.43333	6.774
10.43500	6.774
10.43667	6.773
10.43833	6.772
10.44000	6.771
10.44167	6.771
10.44333	6.770
10.44500	6.769
10.44667	6.768
10.44833	6.768
10.45000	6.767
10.45167	6.766
10.45333	6.765
10.45500	6.765
10.45667	6.764
10.45833	6.763
10.46000	6.762
10.46167	6.762
10.46333	6.761
10.46500	6.760
10.46667	6.759
10.46833	6.759
10.47000	6.758
10.47167	6.757
10.47333	6.756
10.47500	6.756
10.47667	6.755
10.47833	6.754
10.48000	6.753
10.48167	6.753
10.48333	6.752
10.48500	6.751
10.48667	6.750
10.48833	6.750
10.49000	6.749
10.49167	6.748
10.49333	6.747
10.49500	6.747
10.49667	6.746
10.49833	6.745
10.50000	6.744
10.50167	6.744
10.50333	6.743
10.50500	6.742
10.50667	6.741
10.50833	6.741
10.51000	6.740
10.51167	6.739
10.51333	6.738
10.51500	6.738
10.51667	6.737
10.51833	6.736
10.52000	6.735
10.52167	6.735
10.52333	6.734
10.52500	6.733
10.52667	6.732
10.52833	6.732
10.53000	6.731
10.53167	6.730
10.53333	6.729
10.53500	6.729
10.53667	6.728
10.53833	6.727
10.54000	6.726
10.54167	6.726
10.54333	6.725
10.54500	6.724
10.54667	6.723
10.54833	6.723
10.55000	6.722
10.55167	6.721
10.55333	6.720
10.55500	6.720
10.55667	6.719
10.55833	6.718
10.56000	6.718
10.56167	6.717
10.56333	6.716
10.56500	6.715
10.56667	6.715
10.56833	6.714
10.57000	6.713
10.57167	6.712
10.57333	6.712
10.57500	6.711
10.57667	6.710
10.57833	6.709
10.58000	6.709
10.58167	6.708
10.58333	6.707
10.58500	6.706
10.58667	6.706
10.58833	6.705
10.59000	6.704
10.59167	6.703
10.59333	6.703
10.59500	6.702
10.59667	6.701
10.59833	6.700
10.60000	6.700
10.60167	6.699
10.60333	6.698
10.60500	6.697
10.60667	6.697
10.60833	6.696
10.61000	6.695
10.61167	6.694
10.61333	6.694
10.61500	6.693
10.61667	6.692
10.61833	6.691
10.62000	6.691
10.62167	6.690
10.62333	6.689
10.62500	6.688
10.62667	6.688
10.62833	6.687
10.63000	6.686
10.63167	6.685
10.63333	6.685
10.63500	6.684
10.63667	6.683
10.63833	6.682
10.64000	6.682
10.64167	6.681
10.64333	6.680
10.64500	6.679
10.64667	6.679
10.64833	6.678
10.65000	6.677
10.65167	6.676
10.65333	6.676
10.65500	6.675
10.65667	6.674
10.65833	6.673
10.66000	6.673
10.66167	6.672
10.66333	6.671
10.66500	6.670
10.66667	6.670
10.66833	6.669
10.67000	6.668
10.67167	6.667
10.67333	6.667
10.67500	6.666
10.67667	6.665
10.67833	6.664
10.68000	6.664
10.68167	6.663
10.68333	6.662
10.68500	6.661
10.68667	6.661
10.68833	6.660
10.69000	6.659
10.69167	6.658
10.69333	6.658
10.69500	6.657
10.69667	6.656
10.69833	6.655
10.70000	6.655
10.70167	6.654
10.70333	6.653
10.70500	6.652
10.70667	6.652
10.70833	6.651
10.71000	6.650
10.71167	6.649
10.71333	6.649
10.71500	6.648
10.71667	6.647
10.71833	6.646
10.72000	6.646
10.72167	6.645
10.72333	6.644
10.72500	6.643
10.72667	6.643
10.72833	6.642
10.73000	6.641
10.73167	6.640
10.73333	6.640
10.73500	6.639
10.73667	6.638
10.73833	6.637
10.74000	6.637
10.74167	6.636
10.74333	6.635
10.74500	6.634
10.74667	6.634
10.74833	6.633
10.75000	6.632
10.75167	6.631
10.75333	6.631
10.75500	6.630
10.75667	6.629
10.75833	6.628
10.76000	6.628
10.76167	6.627
10.76333	6.626
10.76500	6.625
10.76667	6.625
10.76833	6.624
10.77000	6.623
10.77167	6.622
10.77333	6.622
10.77500	6.621
10.77667	6.620
10.77833	6.620
10.78000	6.619
10.78167	6.618
10.78333	6.617
10.78500	6.617
10.78667	6.616
10.78833	6.615
10.79000	6.614
10.79167	6.614
10.79333	6.613
10.79500	6.612
10.79667	6.611
10.79833	6.611
10.80000	6.610
10.80167	6.609
10.80333	6.608
10.80500	6.608
10.80667	6.607
10.80833	6.606
10.81000	6.605
10.81167	6.605
10.81333	6.604
10.81500	6.603
10.81667	6.602
10.81833	6.602
10.82000	6.601
10.82167	6.600
10.82333	6.599
10.82500	6.599
10.82667	6.598
10.82833	6.597
10.83000	6.596
10.83167	6.596
10.83333	6.595
10.83500	6.594
10.83667	6.593
10.83833	6.593
10.84000	6.592
10.84167	6.591
10.84333	6.590
10.84500	6.590
10.84667	6.589
10.84833	6.588
10.85000	6.587
10.85167	6.587
10.85333	6.586
10.85500	6.585
10.85667	6.584
10.85833	6.584
10.86000	6.583
10.86167	6.582
10.86333	6.581
10.86500	6.581
10.86667	6.580
10.86833	6.579
10.87000	6.578
10.87167	6.578
10.87333	6.577
10.87500	6.576
10.87667	6.575
10.87833	6.575
10.88000	6.574
10.88167	6.573
10.88333	6.572
10.88500	6.572
10.88667	6.571
10.88833	6.570
10.89000	6.569
10.89167	6.569
10.89333	6.568
10.89500	6.567
10.89667	6.566
10.89833	6.566
10.90000	6.565
10.90167	6.564
10.90333	6.563
10.90500	6.563
10.90667	6.562
10.90833	6.561
10.91000	6.560
10.91167	6.560
10.91333	6.559
10.91500	6.558
10.91667	6.557
10.91833	6.557
10.92000	6.556
10.92167	6.555
10.92333	6.554
10.92500	6.554
10.92667	6.553
10.92833	6.552
10.93000	6.551
10.93167	6.551
10.93333	6.550
10.93500	6.549
10.93667	6.548
10.93833	6.548
10.94000	6.547
10.94167	6.546
10.94333	6.545
10.94500	6.545
10.94667	6.544
10.94833	6.543
10.95000	6.542
10.95167	6.542
10.95333	6.541
10.95500	6.540
10.95667	6.539
10.95833	6.539
10.96000	6.538
10.96167	6.537
10.96333	6.536
10.96500	6.536
10.96667	6.535
10.96833	6.534
10.97000	6.533
10.97167	6.533
10.97333	6.532
10.97500	6.531
10.97667	6.530
10.97833	6.530
10.98000	6.529
10.98167	6.528
10.98333	6.527
10.98500	6.527
10.98667	6.526
10.98833	6.525
10.99000	6.525
10.99167	6.524
10.99333	6.523
10.99500	6.522
10.99667	6.522
10.99833	6.521
11.00000	6.520
11.00167	6.519
11.00333	6.519
11.00500	6.518
11.00667	6.517
11.00833	6.516
11.01000	6.516
11.01167	6.515
11.01333	6.514
11.01500	6.513
11.01667	6.513
11.01833	6.512
11.02000	6.511
11.02167	6.510
11.02333	6.510
11.02500	6.509
11.02667	6.508
11.02833	6.507
11.03000	6.507
11.03167	6.506
11.03333	6.505
11.03500	6.504
11.03667	6.504
11.03833	6.503
11.04000	6.502
11.04167	6.501
11.04333	6.501
11.04500	6.500
11.04667	6.499
11.04833	6.498
11.05000	6.498
11.05167	6.497
11.05333	6.496
11.05500	6.495
11.05667	6.495
11.05833	6.494
11.06000	6.493
11.06167	6.492
11.06333	6.492
11.06500	6.491
11.06667	6.490
11.06833	6.489
11.07000	6.489
11.07167	6.488
11.07333	6.487
11.07500	6.486
11.07667	6.486
11.07833	6.485
11.08000	6.484
11.08167	6.483
11.08333	6.483
11.08500	6.482
11.08667	6.481
11.08833	6.480
11.09000	6.480
11.09167	6.479
11.09333	6.478
11.09500	6.477
11.09667	6.477
11.09833	6.476
11.10000	6.475
11.10167	6.474
11.10333	6.474
11.10500	6.473
11.10667	6.472
11.10833	6.471
11.11000	6.471
11.11167	6.470
11.11333	6.469
11.11500	6.468
11.11667	6.468
11.11833	6.467
11.12000	6.466
11.12167	6.465
11.12333	6.465
11.12500	6.464
11.12667	6.463
11.12833	6.462
11.13000	6.462
11.13167	6.461
11.13333	6.460
11.13500	6.459
11.13667	6.459
11.13833	6.458
11.14000	6.457
11.14167	6.456
11.14333	6.456
11.14500	6.455
11.14667	6.454
11.14833	6.453
11.15000	6.453
11.15167	6.452
11.15333	6.451
11.15500	6.450
11.15667	6.450
11.15833	6.449
11.16000	6.448
11.16167	6.447
11.16333	6.447
11.16500	6.446
11.16667	6.445
11.16833	6.444
11.17000	6.444
11.17167	6.443
11.17333	6.442
11.17500	6.441
11.17667	6.441
11.17833	6.440
11.18000	6.439
11.18167	6.438
11.18333	6.438
11.18500	6.437
11.18667	6.436
11.18833	6.435
11.19000	6.435
11.19167	6.434
11.19333	6.433
11.19500	6.432
11.19667	6.432
11.19833	6.431
11.20000	6.430
11.20167	6.430
11.20333	6.429
11.20500	6.428
11.20667	6.427
11.20833	6.427
11.21000	6.426
11.21167	6.425
11.21333	6.424
11.21500	6.424
11.21667	6.423
11.21833	6.422
11.22000	6.421
11.22167	6.421
11.22333	6.420
11.22500	6.419
11.22667	6.418
11.22833	6.418
11.23000	6.417
11.23167	6.416
11.23333	6.415
11.23500	6.415
11.23667	6.414
11.23833	6.413
11.24000	6.412
11.24167	6.412
11.24333	6.411
11.24500	6.410
11.24667	6.409
11.24833	6.409
11.25000	6.408
11.25167	6.407
11.25333	6.406
11.25500	6.406
11.25667	6.405
11.25833	6.404
11.26000	6.403
11.26167	6.403
11.26333	6.402
11.26500	6.401
11.26667	6.400
11.26833	6.400
11.27000	6.399
11.27167	6.398
11.27333	6.397
11.27500	6.397
11.27667	6.396
11.27833	6.395
11.28000	6.394
11.28167	6.394
11.28333	6.393
11.28500	6.392
11.28667	6.391
11.28833	6.391
11.29000	6.390
11.29167	6.389
11.29333	6.388
11.29500	6.388
11.29667	6.387
11.29833	6.386
11.30000	6.385
11.30167	6.385
11.30333	6.384
11.30500	6.383
11.30667	6.382
11.30833	6.382
11.31000	6.381
11.31167	6.380
11.31333	6.379
11.31500	6.379
11.31667	6.378
11.31833	6.377
11.32000	6.376
11.32167	6.376
11.32333	6.375
11.32500	6.374
11.32667	6.373
11.32833	6.373
11.33000	6.372
11.33167	6.371
11.33333	6.370
11.33500	6.370
11.33667	6.369
11.33833	6.368
11.34000	6.367
11.34167	6.367
11.34333	6.366
11.34500	6.365
11.34667	6.364
11.34833	6.364
11.35000	6.363
11.35167	6.362
11.35333	6.361
11.35500	6.361
11.35667	6.360
11.35833	6.359
11.36000	6.358
11.36167	6.358
11.36333	6.357
11.36500	6.356
11.36667	6.355
11.36833	6.355
11.37000	6.354
11.37167	6.353
11.37333	6.352
11.37500	6.352
11.37667	6.351
11.37833	6.350
11.38000	6.349
11.38167	6.349
11.38333	6.348
11.38500	6.347
11.38667	6.346
11.38833	6.346
11.39000	6.345
11.39167	6.344
11.39333	6.343
11.39500	6.343
11.39667	6.342
11.39833	6.341
11.40000	6.340
11.40167	6.340
11.40333	6.339
11.40500	6.338
11.40667	6.337
11.40833	6.337
11.41000	6.336
11.41167	6.335
11.41333	6.334
11.41500	6.334
11.41667	6.333
11.41833	6.332
11.42000	6.332
11.42167	6.331
11.42333	6.330
11.42500	6.329
11.42667	6.329
11.42833	6.328
11.43000	6.327
11.43167	6.326
11.43333	6.326
11.43500	6.325
11.43667	6.324
11.43833	6.323
11.44000	6.323
11.44167	6.322
11.44333	6.321
11.44500	6.320
11.44667	6.320
11.44833	6.319
11.45000	6.318
11.45167	6.317
11.45333	6.317
11.45500	6.316
11.45667	6.315
11.45833	6.314
11.46000	6.314
11.46167	6.313
11.46333	6.312
11.46500	6.311
11.46667	6.311
11.46833	6.310
11.47000	6.309
11.47167	6.308
11.47333	6.308
11.47500	6.307
11.47667	6.306
11.47833	6.305
11.48000	6.305
11.48167	6.304
11.48333	6.303
11.48500	6.302
11.48667	6.302
11.48833	6.301
11.49000	6.300
11.49167	6.299
11.49333	6.299
11.49500	6.298
11.49667	6.297
11.49833	6.296
11.50000	6.296
11.50167	6.295
11.50333	6.294
11.50500	6.293
11.50667	6.293
11.50833	6.292
11.51000	6.291
11.51167	6.290
11.51333	6.290
11.51500	6.289
11.51667	6.288
11.51833	6.287
11.52000	6.287
11.52167	6.286
11.52333	6.285
11.52500	6.284
11.52667	6.284
11.52833	6.283
11.53000	6.282
11.53167	6.281
11.53333	6.281
11.53500	6.280
11.53667	6.279
11.53833	6.278
11.54000	6.278
11.54167	6.277
11.54333	6.276
11.54500	6.275
11.54667	6.275
11.54833	6.274
11.55000	6.273
11.55167	6.272
11.55333	6.272
11.55500	6.271
11.55667	6.270
11.55833	6.269
11.56000	6.269
11.56167	6.268
11.56333	6.267
11.56500	6.266
11.56667	6.266
11.56833	6.265
11.57000	6.264
11.57167	6.263
11.57333	6.263
11.57500	6.262
11.57667	6.261
11.57833	6.260
11.58000	6.260
11.58167	6.259
11.58333	6.258
11.58500	6.257
11.58667	6.257
11.58833	6.256
11.59000	6.255
11.59167	6.254
11.59333	6.254
11.59500	6.253
11.59667	6.252
11.59833	6.251
11.60000	6.251
11.60167	6.250
11.60333	6.249
11.60500	6.248
11.60667	6.248
11.60833	6.247
11.61000	6.246
11.61167	6.245
11.61333	6.245
11.61500	6.244
11.61667	6.243
11.61833	6.242
11.62000	6.242
11.62167	6.241
11.62333	6.240
11.62500	6.239
11.62667	6.239
11.62833	6.238
11.63000	6.237
11.63167	6.237
11.63333	6.236
11.63500	6.235
11.63667	6.234
11.63833	6.234
11.64000	6.233
11.64167	6.232
11.64333	6.231
11.64500	6.231
11.64667	6.230
11.64833	6.229
11.65000	6.228
11.65167	6.228
11.65333	6.227
11.65500	6.226
11.65667	6.225
11.65833	6.225
11.66000	6.224
11.66167	6.223
11.66333	6.222
11.66500	6.222
11.66667	6.221
11.66833	6.220
11.67000	6.219
11.67167	6.219
11.67333	6.218
11.67500	6.217
11.67667	6.216
11.67833	6.216
11.68000	6.215
11.68167	6.214
11.68333	6.213
11.68500	6.213
11.68667	6.212
11.68833	6.211
11.69000	6.210
11.69167	6.210
11.69333	6.209
11.69500	6.208
11.69667	6.207
11.69833	6.207
11.70000	6.206
11.70167	6.205
11.70333	6.204
11.70500	6.204
11.70667	6.203
11.70833	6.202
11.71000	6.201
11.71167	6.201
11.71333	6.200
11.71500	6.199
11.71667	6.198
11.71833	6.198
11.72000	6.197
11.72167	6.196
11.72333	6.195
11.72500	6.195
11.72667	6.194
11.72833	6.193
11.73000	6.192
11.73167	6.192
11.73333	6.191
11.73500	6.190
11.73667	6.189
11.73833	6.189
11.74000	6.188
11.74167	6.187
11.74333	6.186
11.74500	6.186
11.74667	6.185
11.74833	6.184
11.75000	6.183
11.75167	6.183
11.75333	6.182
11.75500	6.181
11.75667	6.180
11.75833	6.180
11.76000	6.179
11.76167	6.178
11.76333	6.177
11.76500	6.177
11.76667	6.176
11.76833	6.175
11.77000	6.174
11.77167	6.174
11.77333	6.173
11.77500	6.172
11.77667	6.171
11.77833	6.171
11.78000	6.170
11.78167	6.169
11.78333	6.168
11.78500	6.168
11.78667	6.167
11.78833	6.166
11.79000	6.165
11.79167	6.165
11.79333	6.164
11.79500	6.163
11.79667	6.162
11.79833	6.162
11.80000	6.161
11.80167	6.160
11.80333	6.159
11.80500	6.159
11.80667	6.158
11.80833	6.157
11.81000	6.156
11.81167	6.156
11.81333	6.155
11.81500	6.154
11.81667	6.153
11.81833	6.153
11.82000	6.152
11.82167	6.151
11.82333	6.150
11.82500	6.150
11.82667	6.149
11.82833	6.148
11.83000	6.147
11.83167	6.147
11.83333	6.146
11.83500	6.145
11.83667	6.144
11.83833	6.144
11.84000	6.143
11.84167	6.142
11.84333	6.141
11.84500	6.141
11.84667	6.140
11.84833	6.139
11.85000	6.139
11.85167	6.138
11.85333	6.137
11.85500	6.136
11.85667	6.136
11.85833	6.135
11.86000	6.134
11.86167	6.133
11.86333	6.133
11.86500	6.132
11.86667	6.131
11.86833	6.130
11.87000	6.130
11.87167	6.129
11.87333	6.128
11.87500	6.127
11.87667	6.127
11.87833	6.126
11.88000	6.125
11.88167	6.124
11.88333	6.124
11.88500	6.123
11.88667	6.122
11.88833	6.121
11.89000	6.121
11.89167	6.120
11.89333	6.119
11.89500	6.118
11.89667	6.118
11.89833	6.117
11.90000	6.116
11.90167	6.115
11.90333	6.115
11.90500	6.114
11.90667	6.113
11.90833	6.112
11.91000	6.112
11.91167	6.111
11.91333	6.110
11.91500	6.109
11.91667	6.109
11.91833	6.108
11.92000	6.107
11.92167	6.106
11.92333	6.106
11.92500	6.105
11.92667	6.104
11.92833	6.103
11.93000	6.103
11.93167	6.102
11.93333	6.101
11.93500	6.100
11.93667	6.100
11.93833	6.099
11.94000	6.098
11.94167	6.097
11.94333	6.097
11.94500	6.096
11.94667	6.095
11.94833	6.094
11.95000	6.094
11.95167	6.093
11.95333	6.092
11.95500	6.091
11.95667	6.091
11.95833	6.090
11.96000	6.089
11.96167	6.088
11.96333	6.088
11.96500	6.087
11.96667	6.086
11.96833	6.085
11.97000	6.085
11.97167	6.084
11.97333	6.083
11.97500	6.082
11.97667	6.082
11.97833	6.081
11.98000	6.080
11.98167	6.079
11.98333	6.079
11.98500	6.078
11.98667	6.077
11.98833	6.076
11.99000	6.076
11.99167	6.075
11.99333	6.074
11.99500	6.073
11.99667	6.073
11.99833	6.072
12.00000	6.071
12.00167	6.070
12.00333	6.070
12.00500	6.069
12.00667	6.068
12.00833	6.067
12.01000	6.067
12.01167	6.066
12.01333	6.065
12.01500	6.064
12.01667	6.064
12.01833	6.063
12.02000	6.062
12.02167	6.061
12.02333	6.061
12.02500	6.060
12.02667	6.059
12.02833	6.058
12.03000	6.058
12.03167	6.057
12.03333	6.056
12.03500	6.055
12.03667	6.055
12.03833	6.054
12.04000	6.053
12.04167	6.052
12.04333	6.052
12.04500	6.051
12.04667	6.050
12.04833	6.049
12.05000	6.049
12.05167	6.048
12.05333	6.047
12.05500	6.046
12.05667	6.046
12.05833	6.045
12.06000	6.044
12.06167	6.044
12.06333	6.043
12.06500	6.042
12.06667	6.041
12.06833	6.041
12.07000	6.040
12.07167	6.039
12.07333	6.038
12.07500	6.038
12.07667	6.037
12.07833	6.036
12.08000	6.035
12.08167	6.035
12.08333	6.034
12.08500	6.033
12.08667	6.032
12.08833	6.032
12.09000	6.031
12.09167	6.030
12.09333	6.029
12.09500	6.029
12.09667	6.028
12.09833	6.027
12.10000	6.026
12.10167	6.026
12.10333	6.025
12.10500	6.024
12.10667	6.023
12.10833	6.023
12.11000	6.022
12.11167	6.021
12.11333	6.020
12.11500	6.020
12.11667	6.019
12.11833	6.018
12.12000	6.017
12.12167	6.017
12.12333	6.016
12.12500	6.015
12.12667	6.014
12.12833	6.014
12.13000	6.013
12.13167	6.012
12.13333	6.011
12.13500	6.011
12.13667	6.010
12.13833	6.009
12.14000	6.008
12.14167	6.008
12.14333	6.007
12.14500	6.006
12.14667	6.005
12.14833	6.005
12.15000	6.004
12.15167	6.003
12.15333	6.002
12.15500	6.002
12.15667	6.001
12.15833	6.000
12.16000	5.999
12.16167	5.999
12.16333	5.998
12.16500	5.997
12.16667	5.996
12.16833	5.996
12.17000	5.995
12.17167	5.994
12.17333	5.993
12.17500	5.993
12.17667	5.992
12.17833	5.991
12.18000	5.990
12.18167	5.990
12.18333	5.989
12.18500	5.988
12.18667	5.987
12.18833	5.987
12.19000	5.986
12.19167	5.985
12.19333	5.984
12.19500	5.984
12.19667	5.983
12.19833	5.982
12.20000	5.981
12.20167	5.981
12.20333	5.980
12.20500	5.979
12.20667	5.978
12.20833	5.978
12.21000	5.977
12.21167	5.976
12.21333	5.975
12.21500	5.975
12.21667	5.974
12.21833	5.973
12.22000	5.972
12.22167	5.972
12.22333	5.971
12.22500	5.970
12.22667	5.969
12.22833	5.969
12.23000	5.968
12.23167	5.967
12.23333	5.966
12.23500	5.966
12.23667	5.965
12.23833	5.964
12.24000	5.963
12.24167	5.963
12.24333	5.962
12.24500	5.961
12.24667	5.960
12.24833	5.960
12.25000	5.959
12.25167	5.958
12.25333	5.957
12.25500	5.957
12.25667	5.956
12.25833	5.955
12.26000	5.954
12.26167	5.954
12.26333	5.953
12.26500	5.952
12.26667	5.951
12.26833	5.951
12.27000	5.950
12.27167	5.949
12.27333	5.949
12.27500	5.948
12.27667	5.947
12.27833	5.946
12.28000	5.946
12.28167	5.945
12.28333	5.944
12.28500	5.943
12.28667	5.943
12.28833	5.942
12.29000	5.941
12.29167	5.940
12.29333	5.940
12.29500	5.939
12.29667	5.938
12.29833	5.937
12.30000	5.937
12.30167	5.936
12.30333	5.935
12.30500	5.934
12.30667	5.934
12.30833	5.933
12.31000	5.932
12.31167	5.931
12.31333	5.931
12.31500	5.930
12.31667	5.929
12.31833	5.928
12.32000	5.928
12.32167	5.927
12.32333	5.926
12.32500	5.925
12.32667	5.925
12.32833	5.924
12.33000	5.923
12.33167	5.922
12.33333	5.922
12.33500	5.921
12.33667	5.920
12.33833	5.919
12.34000	5.919
12.34167	5.918
12.34333	5.917
12.34500	5.916
12.34667	5.916
12.34833	5.915
12.35000	5.914
12.35167	5.913
12.35333	5.913
12.35500	5.912
12.35667	5.911
12.35833	5.910
12.36000	5.910
12.36167	5.909
12.36333	5.908
12.36500	5.907
12.36667	5.907
12.36833	5.906
12.37000	5.905
12.37167	5.904
12.37333	5.904
12.37500	5.903
12.37667	5.902
12.37833	5.901
12.38000	5.901
12.38167	5.900
12.38333	5.899
12.38500	5.898
12.38667	5.898
12.38833	5.897
12.39000	5.896
12.39167	5.895
12.39333	5.895
12.39500	5.894
12.39667	5.893
12.39833	5.892
12.40000	5.892
12.40167	5.891
12.40333	5.890
12.40500	5.889
12.40667	5.889
12.40833	5.888
12.41000	5.887
12.41167	5.886
12.41333	5.886
12.41500	5.885
12.41667	5.884
12.41833	5.883
12.42000	5.883
12.42167	5.882
12.42333	5.881
12.42500	5.880
12.42667	5.880
12.42833	5.879
12.43000	5.878
12.43167	5.877
12.43333	5.877
12.43500	5.876
12.43667	5.875
12.43833	5.874
12.44000	5.874
12.44167	5.873
12.44333	5.872
12.44500	5.871
12.44667	5.871
12.44833	5.870
12.45000	5.869
12.45167	5.868
12.45333	5.868
12.45500	5.867
12.45667	5.866
12.45833	5.865
12.46000	5.865
12.46167	5.864
12.46333	5.863
12.46500	5.862
12.46667	5.862
12.46833	5.861
12.47000	5.860
12.47167	5.859
12.47333	5.859
12.47500	5.858
12.47667	5.857
12.47833	5.856
12.48000	5.856
12.48167	5.855
12.48333	5.854
12.48500	5.853
12.48667	5.853
12.48833	5.852
12.49000	5.851
12.49167	5.851
12.49333	5.850
12.49500	5.849
12.49667	5.848
12.49833	5.848
12.50000	5.847
12.50167	5.846
12.50333	5.845
12.50500	5.845
12.50667	5.844
12.50833	5.843
12.51000	5.842
12.51167	5.842
12.51333	5.841
12.51500	5.840
12.51667	5.839
12.51833	5.839
12.52000	5.838
12.52167	5.837
12.52333	5.836
12.52500	5.836
12.52667	5.835
12.52833	5.834
12.53000	5.833
12.53167	5.833
12.53333	5.832
12.53500	5.831
12.53667	5.830
12.53833	5.830
12.54000	5.829
12.54167	5.828
12.54333	5.827
12.54500	5.827
12.54667	5.826
12.54833	5.825
12.55000	5.824
12.55167	5.824
12.55333	5.823
12.55500	5.822
12.55667	5.821
12.55833	5.821
12.56000	5.820
12.56167	5.819
12.56333	5.818
12.56500	5.818
12.56667	5.817
12.56833	5.816
12.57000	5.815
12.57167	5.815
12.57333	5.814
12.57500	5.813
12.57667	5.812
12.57833	5.812
12.58000	5.811
12.58167	5.810
12.58333	5.809
12.58500	5.809
12.58667	5.808
12.58833	5.807
12.59000	5.806
12.59167	5.806
12.59333	5.805
12.59500	5.804
12.59667	5.803
12.59833	5.803
12.60000	5.802
12.60167	5.801
12.60333	5.800
12.60500	5.800
12.60667	5.799
12.60833	5.798
12.61000	5.797
12.61167	5.797
12.61333	5.796
12.61500	5.795
12.61667	5.794
12.61833	5.794
12.62000	5.793
12.62167	5.792
12.62333	5.791
12.62500	5.791
12.62667	5.790
12.62833	5.789
12.63000	5.788
12.63167	5.788
12.63333	5.787
12.63500	5.786
12.63667	5.785
12.63833	5.785
12.64000	5.784
12.64167	5.783
12.64333	5.782
12.64500	5.782
12.64667	5.781
12.64833	5.780
12.65000	5.779
12.65167	5.779
12.65333	5.778
12.65500	5.777
12.65667	5.776
12.65833	5.776
12.66000	5.775
12.66167	5.774
12.66333	5.773
12.66500	5.773
12.66667	5.772
12.66833	5.771
12.67000	5.770
12.67167	5.770
12.67333	5.769
12.67500	5.768
12.67667	5.767
12.67833	5.767
12.68000	5.766
12.68167	5.765
12.68333	5.764
12.68500	5.764
12.68667	5.763
12.68833	5.762
12.69000	5.761
12.69167	5.761
12.69333	5.760
12.69500	5.759
12.69667	5.758
12.69833	5.758
12.70000	5.757
12.70167	5.756
12.70333	5.756
12.70500	5.755
12.70667	5.754
12.70833	5.753
12.71000	5.753
12.71167	5.752
12.71333	5.751
12.71500	5.750
12.71667	5.750
12.71833	5.749
12.72000	5.748
12.72167	5.747
12.72333	5.747
12.72500	5.746
12.72667	5.745
12.72833	5.744
12.73000	5.744
12.73167	5.743
12.73333	5.742
12.73500	5.741
12.73667	5.741
12.73833	5.740
12.74000	5.739
12.74167	5.738
12.74333	5.738
12.74500	5.737
12.74667	5.736
12.74833	5.735
12.75000	5.735
12.75167	5.734
12.75333	5.733
12.75500	5.732
12.75667	5.732
12.75833	5.731
12.76000	5.730
12.76167	5.729
12.76333	5.729
12.76500	5.728
12.76667	5.727
12.76833	5.726
12.77000	5.726
12.77167	5.725
12.77333	5.724
12.77500	5.723
12.77667	5.723
12.77833	5.722
12.78000	5.721
12.78167	5.720
12.78333	5.720
12.78500	5.719
12.78667	5.718
12.78833	5.717
12.79000	5.717
12.79167	5.716
12.79333	5.715
12.79500	5.714
12.79667	5.714
12.79833	5.713
12.80000	5.712
12.80167	5.711
12.80333	5.711
12.80500	5.710
12.80667	5.709
12.80833	5.708
12.81000	5.708
12.81167	5.707
12.81333	5.706
12.81500	5.705
12.81667	5.705
12.81833	5.704
12.82000	5.703
12.82167	5.702
12.82333	5.702
12.82500	5.701
12.82667	5.700
12.82833	5.699
12.83000	5.699
12.83167	5.698
12.83333	5.697
12.83500	5.696
12.83667	5.696
12.83833	5.695
12.84000	5.694
12.84167	5.693
12.84333	5.693
12.84500	5.692
